Date,District,Header,Story,Source,Attack,latitude,longitude,Propaganda,Structural Discrimination,Material Damage,Reported status
2020-09-24,Neukölln,LGBTIQ*-feindliche Beleidigung in Nordneukölln,In der Rollbergstr. wurden zwei Frauen mehrfach homofeindlich beleidigt.,Register Neukölln,verbal,52.4783648,13.4274277,Unknown,Unknown,Unknown,Unknown
2020-09-21,Mitte,LGBTIQ*feindliche Beleidigung auf Youtube,Der Youtube-Channel der Ibn-Rushd-Goethe-Moschee in Moabit erhielt einen homosexuelle Menschen beleidigenden Kommentar.,Ibn-Rushd-Goethe-Moschee,verbal,52.5301017,13.3425422,Unknown,Unknown,Unknown,Unknown
2020-09-17,Friedrichshain-Kreuzberg,LGBTIQ*-feindlicher Angriff am Strausberger Platz,"Ein Unbekannter griff am Abend zwei Frauen an, die gegen 19:20 Uhr auf einer Bank am Strausberger Platz saßen und sich küssten. Erst pöbelte der Täter die Frauen an, dann sprühte er Pfefferspray in ihre Richtung, verfehlte sie jedoch. Danach warf er noch mehrere Glasflaschen auf das Pärchen. Die beiden Frauen blieben unverletzt.",Polizeimeldung Nr. 2195,physical,52.5180612,13.4278164,Unknown,Unknown,Unknown,Unknown
2020-09-08,Mitte,LGBTIQ*feindliche Kundgebung vor dem Roten Rathaus,"Ab 15.00 Uhr fand eine Kundgebung des LGBTIQ*feindlichen Bündnisses ""Demo für alle"" (DfA)vor dem Roten Rathaus statt. Der ""Buss der Meinungsfreiheit"" zog auf seinem zweiten Tour-Stopp jedoch nur ca 15 Personen an, die den Ausführungen des Teams rund um Organisatorin Hedwig von Beverfoerde zuhörten. Unter den Kundgebungsteilnehmenden waren auch die AfD-Mitglieder des Berliner Abgeordnetenhauses Tommy Tabor und Thorsten Weiß. Die Kundgebung wurde jedoch von mehreren rechten Video-Bloggern live gestreamt und erreichte schnell fünfstellige Aufrufzahlen.
Als ""aktuellen"" Anlass der Tour nutzt Beverfoerde den in den letzten Jahren bekannt gewordenen Skandal um den 2008 verstorbenen Sexualpädagogen Helmut Kentler, auf dessen Betreiben Jugendämter Kinder und Jugendliche an pädophile Pflegeväter gaben. Beverfoerde instrumentalisierte diese Jahrzehnte zurückliegenden Missbrauchsfälle und forderte, dass die angeblich mit Kentler ""untrennbar verwobene Sexualpädagogik konsequent aus Lehr- und Bildungsplänen, Unterrichtsmaterialien, Studiengängen und Ausbildungen entfernt"" werde solle. Mit dieser instrumentellen Verknüpfung des Skandals mit dem gewohnten Skandalisierungsversuch von angeblicher ""Frühsexualisierung"" und ""Gender-Ideologie"", stellt die DfA ihre Kritiker*innen und Homosexuelle als Befürworter*innen von Pädophilie dar und verschärft die Hetze gegen alles, was sie mit ihrem Feindbild ""Gender-Ideologie"" in Verbindung bringt.",Queer.de vom 9.9.2020,other,52.5188297,13.4087007,Unknown,Unknown,Unknown,Unknown
2020-09-08,Mitte,"Angriff auf Gegendemonstranten auf der ""Demo für alle"" Kundgebung","Ein queerer Gegendemonstrant, der auf der LGBTIQ*feindlichen Kundgebung am Roten Rathaus dem Team der ""Demo für alle""-Bus-Tour eine Frage stellte, wurde von einem Team-Mitarbeiter brutal mit Schwung geschubst. Da der kritische Fragesteller Abstand gehalten hatte, musste sich der Angreifer dafür extra auf ihn zubewegen, was er mit Schwung tat.","Registerstelle Mitte, Radio QueerLive",physical,52.5188297,13.4087007,Unknown,Unknown,Unknown,Unknown
2020-09-07,Mitte,LGBTIQ*feindlicher Angriff in Moabit,"Gegen 19.15 Uhr wurde an der Kreuzung Beusselstraße Ecke Zwinglistraße ein 22-jähriger Mann homophob beleidigt und geschlagen. Ein 39-jähriger Nachbar war dem 22-Jährigen gefolgt und hatte ihn homophob beleidigt. Anschließend schlug der Angreifer dem 22-Jährigen mit flacher und bespuckter Hand auf den Rücken, wischte seine seine Spucke auf dessen Jacke ab und flüchtete vor dem Eintreffen der Polizei.","Polizeimeldung vom 08.09.2020, Queer.de vom 08.09.2020",physical,52.5301017,13.3425422,Unknown,Unknown,Unknown,Unknown
2020-08-21,Mitte,LGBTIQ*feindlicher Angriff in Gesundbrunnen,"Ein 26-jähriger Mann wurde gegen 18.00 Uhr in der Badstraße in Gesundbrunnen von einem 35-jährigen Mann aus LGBTIQ*feindlicher Motivation beleidigt, an den Hals gepackt und bedroht.",ReachOut Berlin,physical,52.5509201,13.384846,Unknown,Unknown,Unknown,Unknown
2020-08-18,Reinickendorf,LGBTIQ-feindliche Äußerung am Flughafensee,"Mehrere Jugendliche badeten im See. Sie sprachen laut miteinander und pöbelten sich auf ""spielerische"" Weise gegenseitig an. Dabei sagte der eine zum anderen: ""Bist du jetzt unter die Schwulen gegangen oder was!"" Dem Tonfall nach war dies als abwertende Provokation gemeint. Ein Mann griff vom Ufer aus ein und forderte die Jungs auf, solche Äußerungen zu lassen.",Register Mitte,other,52.56778585,13.285529979772585,Unknown,Unknown,Unknown,Unknown
2020-08-13,Mitte,LGBTIQ*feindliche Beleidigung und Angriff vor der Volksbühne,"Mehrere Männer und Frauen saßen auf den Stufen vor der Volksbühne am Rosa-Luxemburg-Platz, als gegen 0.15 Uhr ein Mann mit einem Fahrrad vorbeikam, die Gruppe bepöbelte und dabei einen 20 Jahre alten Mann homophob beleidigte. Der Unbekannte entfernte sich zunächst kurz, kam dann aber etwa eine viertel Stunde später zurück und versprühte Reizstoff auf die Gruppe. Zwei Männer, 21 und 33 Jahre alt, erlitten dabei Augen- und Atemwegsreizungen. Der Angreifer flüchtete.",Polizeimeldung vom 13.08.2020,physical,52.527024,13.4119171,Unknown,Unknown,Unknown,Unknown
2020-08-12,Mitte,LGBTIQ*feindlicher Angriff in Gesundbrunnen,"Gegen 9.35 Uhr wird ein 27-jähriger Mann in der Prinzenallee von drei unbekannten Männern aus LGBTIQ*feindlicher Motivation beleidigt, zu Boden gebracht, ins Gesicht geschlagen und bespuckt.","ReachOut, Polizei Berlin vom 19.10.2020",physical,52.558821,13.3863016,Unknown,Unknown,Unknown,Unknown
2020-08-12,Friedrichshain-Kreuzberg,LGBTIQ*feindlicher Angriff in der Rüdersdorfer Strasse,Gegen 23.10 Uhr wird eine Gruppe von zwei Frauen im Alter von 25 und 35 Jahren und vier Männern zwischen 27 und 41 Jahren in der Rüdersdorfer Straße von einem 36-jährigen Mann rassistisch und antisemitisch beleidigt. Ein Paar aus der Gruppe wird aus LGBTIQ*feindlicher Motivation beleidigt und mit einer Glasflasche beworfen.,ReachOut Berlin,physical,52.5136333,13.4402699,Unknown,Unknown,Unknown,Unknown
2020-08-09,Spandau,LGBTIQ*-feindlicher Angriff am Haselhorster Damm,Ein 31-jähriger Mann wurde gegen 4:15 Uhr am Haselhorster Damm von einem 41-Jährigen LGBTIQ*feindlich beleidigt und mit einem messerähnlichen Gegenstand angegriffen. Es wurde Anzeige erstattet.,ReachOut,physical,52.5432311,13.2396389,Unknown,Unknown,Unknown,Unknown
2020-08-07,Mitte,LGBTIQ*feindlicher Angriff in der U-Bahn,Gegen 17.10 Uhr wurde ein 28-jähriger Mann in der U-Bahn von einem unbekannten Mann aus LGBTIQ*feindlicher Motivation ins Gesicht geschlagen. Auf dem U-Bahnhof Jannowitzbrücke schlug der Unbekannte erneut zu und warf das Handy des 28-jährigen auf den Boden.,ReachOut Berlin,physical,52.5251951,13.3693321,Unknown,Unknown,Unknown,Unknown
2020-08-05,Mitte,LGBTIQ*feindlicher Angriff in Mitte,Zwei Männer im Alter von 20 und 22 Jahren werden gegen 19.10 Uhr in der Spandauer Straße von einem 32-jährigen Mann aus LGBTIQ*feindlicher Motivation beleidigt und ins Gesicht geschlagen.,"ReachOut, Polizei Berlin vom 19.10.2020",physical,52.5182926,13.4073964,Unknown,Unknown,Unknown,Unknown
2020-08-01,Mitte,LGBTIQ*feindlicher Angriff in Mitte,Zwei Männer im Alter von 24 und 29 Jahren werden gegen 1.25 Uhr im Monbijoupark von einem 19- und einem 22-jährigen Mann aus LGBTIQ*feindlicher Motivation beleidigt und körperlich angegriffen.,"ReachOut, Polizei Berlin vom 19.10.2020",physical,52.523203699999996,13.396969632490901,Unknown,Unknown,Unknown,Unknown
2020-07-25,Mitte,LGBTIQ*feindliche Beleidigung in Mitte,Gegen 2.30 Uhr wurden zwei 22 und 26 Jahre alte Männer in der Brunnenstraße von zwei Männern im Alter von 24 und 28 Jahren mehrfach homophob beleidigt.,Polizeimeldung vom 25.07.2020,verbal,52.5342798,13.3982723,Unknown,Unknown,Unknown,Unknown
2020-07-25,Neukölln,LGBTIQ*-feindlicher Angriff in Nordneukölln,Gegen 19.50 Uhr wird ein 36-jähriger Teilnehmer der Demonstration „Sexuelle und gesellschaftliche Diversität“ in der Sonnenallee von einem 23-jährigen Zuschauer aus LGBTIQ*feindlicher Motivation beleidigt und gegen die Brust gestoßen.,ReachOut Berlin,physical,52.4646466,13.4730145,Unknown,Unknown,Unknown,Unknown
2020-07-21,Lichtenberg,LGBTIQ*-feindliche Pöbelei in Karlshorst,"Eine ältere Frau bepöbelte in Höhe des S-Bhf. Karlshorst eine Frau transfeindlich. Sie forderte die Frau auf, ihre Geschlechtsmerkmale zu zeigen, weil sie aufgrund der Nase-Mund-Maske das Geschlecht der Frau nicht erkennen könne.",Berliner Register,other,52.4843399,13.5235848,Unknown,Unknown,Unknown,Unknown
2020-07-21,Spandau,LGBTIQ*feindlicher Angriff in Haselhorst,"Gegen 1.10 Uhr wird ein 29-jähriger Mann im Burscheider Weg in Haselhorst von einem 41-jährigen Mann aus LGBTIQ*feindlicher Motivation beleidigt, an den Hals gefasst, gewürgt und ihm wird eine Kopfnuss versetzt.",ReachOut Berlin,physical,52.5413233,13.231156,Unknown,Unknown,Unknown,Unknown
2020-07-17,Neukölln,LGBTIQ*-feindliche Beleidigung in Nordneukölln,"Ein Mann ging auf der Karl-Marx-Straße, Ecke Boddinstraße an einer Frau vorbei. Er sagt leise im Vorbeigehen zu ihr: ""Luti"" (arabisch luti - pejorativ für Schwuler Mann).",Berliner Registe,verbal,52.46385,13.4439688,Unknown,Unknown,Unknown,Unknown
2020-07-12,Lichtenberg,LGBTIQ*-feindliche Flugblätter in Neu Hohenschönhausen,"In Neu Hohenschönhausen verteilte ein Funktionär einer extrem rechten Partei Flugblätter, die sich gegen eine gender-bewusste Kindererziehung richteten.",Antifa Hohenschönhausen,other,52.5663309,13.514065,Unknown,Unknown,Unknown,Unknown
2020-07-11,Spandau,LGBTIQ*-feindlicher Angriff in Haselhorst,Zwei Männer im Alter von 29 und 30 Jahren wurden gegen 1:30 Uhr im Burscheider Weg in Haselhorst von einem 41-jährigen Mann zum wiederholten Mal aus LGBTIQ*-feindlicher Motivation körperlich angegriffen. Der Angriff wurde bei der Polizei angezeigt.,ReachOut,physical,52.5413233,13.231156,Unknown,Unknown,Unknown,Unknown
2020-07-11,Friedrichshain-Kreuzberg,LGBTIQ*feindlicher Angriff in einem Lokal in der Adalbertstraße,"Drei unbekannte Männer werden gegen 23.30 Uhr in einem Lokal in der Adalbertstraße von einem unbekannten Mann aus LGBTIQ*feindlicher Motivation beleidigt, bedroht und mit einem Messer beworfen.",ReachOut Berlin,physical,52.5001007,13.4184412,Unknown,Unknown,Unknown,Unknown
2020-07-11,Mitte,LGBTIQ*feindlicher Angriff im Lokal,Gegen 6.00 Uhr wurde ein 30-jähriger Mann in einem Lokal in der Rathausstraße von einem unbekannten Mann aus LGBTIQ*feindlicher Motivation beleidigt und ins Gesicht geschlagen.,ReachOut Berlin,physical,52.5188051,13.4080574,Unknown,Unknown,Unknown,Unknown
2020-06-28,Tempelhof-Schöneberg,LGBTIQ*feindlicher Beleidigung in einer Bar ,Gegen 1.10 Uhr wird ein 56-jähriger Mitarbeiter einer Bar in der Kleist- / Ecke Eisenacher Straße durch eine 49-jährige Frau aus LGBTIQ*feindlicher Motivation beleidigt und mit Bier begossen. Der 56-Jährige kann dem Tritt der Frau ausweichen.,ReachOut Berlin,verbal,52.4903966,13.3491237,Unknown,Unknown,Unknown,Unknown
2020-06-27,Neukölln,LGBTIQ*-feindlicher Angriff am Hermannplatz,Am Hermannplatz wurde eine Person in Drag von drei Personen homofeindlich beleidigt und mit einer Plastikflasche beworfen.,"tagesspiegel, 29.6.2020, twitter",physical,52.48693485,13.424673198083719,Unknown,Unknown,Unknown,Unknown
2020-06-23,Marzahn-Hellersdorf,LGBTIQ*-feindliche Beleidigung in der Hellen Mitte,"In der Hellen Mitte in Hellersdorf wurde eine Person von einem Mann LGBTIQ*-feindlich beleidigt. Der Mann bezeichnete die betroffene Person abwertend, da sie aus seiner Sicht nicht der weiblichen Norm entsprechen würde. Als ein Passant dagegenhielt, wurden er ebenfalls von dem Mann angepöbelt.",Augenzeug*in / Register ASH,verbal,52.5368537,13.6047745,Unknown,Unknown,Unknown,Unknown
2020-06-23,Lichtenberg,LGBTIQ*-feindlicher Angriff gegen eine Frau auf der Falkenberger Brücke,"Gegen 20.00 Uhr wird eine 20-jährige Frau auf der Falkenberger Brücke von einem Bekannten aus LGBTIQ*feindlicher Motivation beleidigt, geschlagen und getreten.","Reach Out, Polizei Berlin 29.07.2020",physical,52.5662755,13.5124988,Unknown,Unknown,Unknown,Unknown
2020-06-22,Friedrichshain-Kreuzberg,Frau in der Karl-Marx-Allee aus LGBTIQ*feindlicher Motivation beleidigt und geschlagen,Eine 50-jährige Frau wird um 19.00 Uhr in der Karl-Marx-Allee von einem 42-jährigen Autofahrer aus LGBTIQ*feindlicher Motivation beleidigt und mit der Faust geschlagen.,Reachout Berlin,physical,52.5190972,13.4264083,Unknown,Unknown,Unknown,Unknown
2020-06-20,Pankow,Homophobe Beleidigung im Prenzlauer Berg,"Im Ortsteil Prenzlauer Berg wurde im Mauerpark ein Wurstverkäufer (30 Jahre) von einem Parkläufer (56 Jahre) homophob beleidigt. Zuvor hatte der Parkläufer mit einer zweiten Person den Wurstverkäufer angesprochen, dass er dort keine Würstchen verkaufen dürfe.",Pressemitteilung der Polizei vom 21.06.2020,verbal,52.5398466,13.4285652,Unknown,Unknown,Unknown,Unknown
2020-06-14,Spandau,LGBTIQ*-feindlicher Angriff in der Wilhelmstadt,"Zwei Männer im Alter von 20 und 53 Jahren wurden gegen 0:45 Uhr in einem Lokal in der Pichelsdorfer Straße von einem 36-jährigen Mann aus LGBTIQ*feindlicher Motivation beleidigt. Der 20-Jährige wurde von einem Aschenbecher, der vom 36-Jährigen geworfen wurde, am Hinterkopf getroffen. Es wurde Anzeige erstattet.",ReachOut,physical,52.5252914,13.197023,Unknown,Unknown,Unknown,Unknown
2020-06-08,Mitte,LGBTIQ*feindlicher Angriff im Volkspark Humboldthain,Ein 42-jähriger Mann wird gegen 0.40 Uhr im Volkspark Humboldthain von zwei unbekannten Männern aus einer Gruppe heraus aus LGBTIQ*feindlicher Motivation festgehalten und geschlagen.,Polizeimeldung vom 29.07.2020,physical,52.5449517,13.3794684,Unknown,Unknown,Unknown,Unknown
2020-06-07,Neukölln,LGBTIQ*-feindlicher Angriff in Nordneukölln,Eine 26-jährige Frau wird gegen 20.10 Uhr in der Isarstraße von fünf Männern aus LGBTIQ*feindlicher Motivation beleidigt und mit Steinen und Glas beworfen.,ReachOut Berlin,physical,52.4811073,13.4318124,Unknown,Unknown,Unknown,Unknown
2020-06-03,Friedrichshain-Kreuzberg,LGBTIQ*-feindlicher Angriff auf Frau in der Friedrichstraße,"Gegen 20:40 Uhr wurde eine 28-jährige von einem flüchtigen Bekannten wiedererkannt und mehrfach transphob beleidigt. Im weiteren Verlauf war der Tatverdächtige einen Stein nach der Frau, der sie am Fuß traf. Anschließend entfernte sich der namentlich bekannte 17-Jährige.",Polizeimeldung Nr. 1379,physical,52.505405,13.3906657,Unknown,Unknown,Unknown,Unknown
2020-05-30,Mitte,Transfeindliche Kontrolleure in der S-Bahn in Mitte,"In der S-Bahnlinie 3 Richtung Erkner auf Höhe des Bahnhofs Hakescher Markt wurde eine junge Transfrau während einer Fahrscheinkontrolle von den Kontrolleuren transfeindlich und sexistisch beleidigt. Die Frau hatte zwar mehrere Fahrscheine dabei, aber vergessen, einen davon abzustempeln. Deshalb nahmen die drei männlichen Kontrolleure die Adresse der Frau auf und beleidigten sie währenddessen in türkischer Sprache mit den Worten ""Ich mache meinen Schwanz in Deine Fotze"". Sie gingen offenbar davon aus, dass die Frau sie nicht verstehen würde. Nachdem sie den Ausweis der Frau überprüft hatten, auf der noch ein männlicher Vorname stand, sagte einer der Kontrolleure wiederum auf türkisch zu ihr ""Ich werde Dich in den Arsch ficken"". Die Frau teilte daraufhin mit, dass sie türkisch verstehen würde, woraufhin die Kontrolleure leugneten, dass sie türkisch miteinander gesprochen hätten.",Jugendmigrationsdienst Lichtenberg (CJD),verbal,52.5251951,13.3693321,Unknown,Unknown,Unknown,Unknown
2020-05-29,Friedrichshain-Kreuzberg,LGBTIQ*-feindlicher Angriff in der Manteuffelstraße,Gegen 23.45 Uhr wird ein 32-jähriger Mann von einem 28-jährigen Nachbarn in der Manteuffelstraße aus LGBTIQ*feindlicher Motivation die Treppe heruntergestoßen.,ReachOut Berlin,physical,52.5017639,13.4285446,Unknown,Unknown,Unknown,Unknown
2020-05-26,Friedrichshain-Kreuzberg,LGBTIQ*-Feindliche Schmiererei in der Skalitzer Straße,Neben der Eingangstür zu einem Wohnhaus in der Skalitzer Straße wurde eine LGBTIQ*-Feindliche Edding-Schmiererei bemerkt.,Bürger*innenmeldung,other,52.4996062,13.4328349,Unknown,Unknown,Unknown,Unknown
2020-05-23,Neukölln, LGBTIQ*feindlicher Angriff im Park,Eine Person wurde gegen 19.15 Uhr in einer Parkanlage an der Karl-Marx-Straße aus LGBTIQ*feindlicher Motivation aus einer Gruppe heraus von zwei Jugendlichen im Alter von 14 und 15 Jahren beleidigt und gestoßen.,ReachOut Berlin,physical,52.46385,13.4439688,Unknown,Unknown,Unknown,Unknown
2020-05-15,Tempelhof-Schöneberg,Zwei Transfrauen wurden in einem Cafe im Park am Gleisdreieck beleidigt,"Zwei Transfrauen wurden in einem Cafe im Park am Gleisdreieck mit den Worten ""Macht, dass ihr hier wegkommt!"" aufgefordert zu gehen. Sie hatten den Eindruck, dass der Grund dafür eine Mischung aus Transfeindlichkeit und Abwertung aufgrund des sozialen Status war.",Antidiskriminierung-App,verbal,52.498496849999995,13.371279944431656,Unknown,Unknown,Unknown,Unknown
2020-05-06,Friedrichshain-Kreuzberg,LGBTIQ*-feindlicher Angriff in der Oranienstraße,"Ein 32-jähriger Mann wird gegen 17.55 Uhr auf der Oranienstraße von einem 28-jährigen Nachbarn, dem er dort zufällig begegnet, aus LGBTIQ*feindlicher Motivation angegriffen.",ReachOut Berlin,physical,52.5005662,13.4232976,Unknown,Unknown,Unknown,Unknown
2020-04-20,Treptow-Köpenick,LGBTIQ*-Feindlicher Angriff in Alt-Treptow,"Am Abend wurde eine Transfrau im Treptower Park erst homo-feindlich beleidigt und dann angegriffen. Sie war in Begleitung ihrer Lebensgefährtin und eines Freundes. Ihr wurde mehrfach gegen den Oberschenkel geschlagen und der Täter versuchte sie ins Wasser zu werfen. Nachdem sich der Täter entfernt hatte, näherte er sich erneut der Angegriffenen. Diese filmte daraufhin mit dem Handy ihren Angreifer. Der Täter und ein weiterer Mann entrissen ihr nun das Handy und warfen es ins Wasser. Anschließend schubsten sie die Frau zu Boden, hielten sie fest und traten gegen ihren Kopf und Arm.",Pressemitteilung der Polizei,physical,52.4925634,13.4598743,Unknown,Unknown,Unknown,Unknown
2020-04-12,Neukölln,LGBTIQ*-feindlicher Angriff am Alfred-Scholz-Platz,"Zwei Personen wurden Nachts von einem Mann aus transfeindlicher Motivation heraus angegriffen.
Der Mann schlug einer der beiden Personen zwei Mal mit der Faust ins Gesicht und flüchtete anschließend.","Polizeimeldung, Nr. 0872",physical,52.4157521,13.4336877,Unknown,Unknown,Unknown,Unknown
2020-04-02,Friedrichshain-Kreuzberg,Rechte Aufkleber im Stralauer Kiez,Am Warschauer Platz und in der Rudolfstraße wurden homo/transfeindliche und gegen politische Gegner gerichtete Aufkleber von zwei verschiedenen extrem rechten Onlinehandeln entdeckt und entfernt.,Bürger*innenmeldung,other,52.5039129,13.4488342,Unknown,Unknown,Unknown,Unknown
